id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/2835300149,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2835300149,École primaire Savignat,yes,,
http://www.worldkg.org/resource/4565424087,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/4565424087,École élémentaire Jacques Prévert,yes,,
http://www.worldkg.org/resource/2677243825,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2677243825,École primaire Lucie Aubrac,yes,,
http://www.worldkg.org/resource/3930773442,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/3930773442,Schule Schweinitz,yes,,
http://www.worldkg.org/resource/3392926996,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/3392926996,Cours PI / Operation Bilingue,yes,,
http://www.worldkg.org/resource/3768618657,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/3768618657,Grundschule Oberndorf,yes,,
http://www.worldkg.org/resource/2626130923,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2626130923,École privée Saint-François de Sales (École secondaire),yes,,
http://www.worldkg.org/resource/2288303235,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2288303235,Lycée général et technologique privé Montesquieu,yes,,
http://www.worldkg.org/resource/1135766517,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/1135766517,KGS Marien-Schule,yes,,
http://www.worldkg.org/resource/1973017183,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/1973017183,Collège François Brossette,yes,,
http://www.worldkg.org/resource/266169543,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/266169543,Leo Leo,yes,,
http://www.worldkg.org/resource/6566640516,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/6566640516,Szkoła Podstawowa im. Kpt. St. Betleja w Przewozie,yes,,
http://www.worldkg.org/resource/7044648901,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/7044648901,École primaire,yes,,
http://www.worldkg.org/resource/3221581337,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/3221581337,École primaire privée Sacré-Coeur,yes,,
http://www.worldkg.org/resource/4483426868,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/4483426868,Grund- und Werkrealschuele,yes,,
http://www.worldkg.org/resource/6634117785,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/6634117785,Bell St Albans Language School,yes,,
http://www.worldkg.org/resource/4753179620,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/4753179620,École Nicolas Condorcet,yes,,
http://www.worldkg.org/resource/5113728012,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/5113728012,École Primaire Bourg,yes,,
http://www.worldkg.org/resource/3710431301,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/3710431301,Section d'enseignement général et professionnel adapté du Collège Bois Franc,yes,,
http://www.worldkg.org/resource/1777037001,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/1777037001,École maternelle Anne Frank,yes,,
http://www.worldkg.org/resource/385076897,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/385076897,Heinrich Metzendorf Schule,yes,,
http://www.worldkg.org/resource/1719550854,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/1719550854,Pater-Rupert-Mayer-Volksschule,yes,,
http://www.worldkg.org/resource/270496236,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/270496236,Friedrich-Ebert-Schule,yes,,
http://www.worldkg.org/resource/521564726,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/521564726,École élémentaire Denise Paux,yes,,
http://www.worldkg.org/resource/6610410928,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/6610410928,École primaire,yes,,
http://www.worldkg.org/resource/3602343875,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/3602343875,BBS Buxtehude,yes,,
http://www.worldkg.org/resource/2438939798,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2438939798,Section d'enseignement général et professionnel adapté du Collège Clermont,yes,,
http://www.worldkg.org/resource/1644897937,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/1644897937,École de Pajaille,yes,,
http://www.worldkg.org/resource/8638765320,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/8638765320,École maternelle Charles Péguy,yes,,
http://www.worldkg.org/resource/2016198344,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2016198344,École maternelle Jules Ferry,yes,,
http://www.worldkg.org/resource/484206463,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/484206463,Christian Education Centre,yes,,
http://www.worldkg.org/resource/5135850502,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/5135850502,École élémentaire Jules Verne,yes,,
http://www.worldkg.org/resource/2770591271,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/2770591271,École primaire Michel de Montaigne,yes,,
http://www.worldkg.org/resource/6310464110,http://www.worldkg.org/schema/AmenitySchool,https://www.openstreetmap.org/node/6310464110,Lycée polyvalent Jeanne d'Arc,yes,,
