id,type,osmid,name,Correct,Wrong,Non-verifiable
http://www.worldkg.org/resource/4187202326,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4187202326,Vollmond Lichtloch 3,yes,,
http://www.worldkg.org/resource/5618084512,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/5618084512,Neuschacht,yes,,
http://www.worldkg.org/resource/4445648457,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4445648457,"Schacht \""Alleringersleben\""",yes,,
http://www.worldkg.org/resource/3720028808,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3720028808,Puits Ste Stéphanie 1,yes,,
http://www.worldkg.org/resource/8375639250,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/8375639250,Pant Du Vein Lead Mine Shaft,yes,,
http://www.worldkg.org/resource/3841496253,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3841496253,Graf Beust Schacht 1,yes,,
http://www.worldkg.org/resource/4442593761,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4442593761,"Schacht \""Leopoldshall II\""",yes,,
http://www.worldkg.org/resource/2320619742,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/2320619742,Moselschacht,yes,,
http://www.worldkg.org/resource/6018181443,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/6018181443,Lichtloch II,yes,,
http://www.worldkg.org/resource/2199262190,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/2199262190,Plâtrière Paupy,yes,,
http://www.worldkg.org/resource/4444066402,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4444066402,"Schacht \""Friedenshall I\""",yes,,
http://www.worldkg.org/resource/5988444563,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/5988444563,Grube Flußberg Schacht 1,yes,,
http://www.worldkg.org/resource/3682041741,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3682041741,Zollverein Schacht 5,yes,,
http://www.worldkg.org/resource/6342146690,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/6342146690,Grube Freude,yes,,
http://www.worldkg.org/resource/4033047418,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/4033047418,Vereinigte Sälzer & Neuack Maschinenschacht,yes,,
http://www.worldkg.org/resource/3841497422,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/3841497422,Hasenwinkel Schacht August,yes,,
http://www.worldkg.org/resource/5354248435,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/5354248435,No 2 Shaft,yes,,
http://www.worldkg.org/resource/2643891142,http://www.worldkg.org/schema/Mineshaft,https://www.openstreetmap.org/node/2643891142,Neu Grünebacher,yes,,
